season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7333525,1,Jake Shier,,,So,INF,-,,14942,34,34,23,51,81,7,0.914,,,,,5,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7334774,18,Alan Meadows,,,So,P,-,,14942,9,5,2,4,7,1,0.857,,,4,1,,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7336409,5,Zach Campbell,,,Sr,UT,-,,14942,44,40,52,15,74,7,0.905,,,,,1,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7337470,33,Tim Orr,,,So,C,6-1,,14942,45,42,83,5,92,4,0.957,,2,3,1,1,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7338329,39,Jacob Keene,,,Jr,INF,-,,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7338364,7,Michael Boswell,,,Sr,P,-,,14942,14,13,2,6,10,2,0.800,,,12,2,1,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7338964,24,Nicholas Green,,,Sr,C,-,,14942,32,29,165,11,180,4,0.978,,8,21,2,1,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7339332,32,Steven Sexton,,,So,P,5-10,,14942,7,0,,1,1,,1.000,,,2,,,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7340520,25,Tyler Wehrle,,,Jr,P,-,,14942,12,11,,6,6,,1.000,,,7,2,1,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7340599,30,Francisco Olivarez,,,Jr,P,6-0,R/R,14942,12,3,2,5,10,3,0.700,,,4,1,,,
2022,2021-22,MBA,1403,Tiffin,2,II,G-MAC,7341728,13,Griffin Stevens,,,Jr,UT,-,,14942,48,48,74,64,142,4,0.972,,,,,12,,
