season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7337602,35,Jacob Marshall,,,Jr,P,6-7,R/R,14942,14,13,5,10,16,1,0.938,,,15,4,1,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7338230,3,Zach Brush,,,Jr,INF,6-0,L/R,14942,51,51,103,4,110,3,0.973,,,,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7339424,1,Matt Tarby,,,So,P,-,,14942,14,0,2,4,7,1,0.857,,,2,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7340490,17,Ryan Dubrod,,,Sr,P,-,,14942,9,0,1,1,2,,1.000,,,4,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7341995,23,Brady Fureno,,,So,C,5-10,R/R,14942,29,26,76,2,78,,1.000,,,15,1,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7343595,33,Sam DiGeorge,,,Jr,P,-,,14942,13,2,,1,2,1,0.500,,,3,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7347755,34,Jed Boyle,,,Jr,P,6-5,R/R,14942,15,0,,3,4,1,0.750,,,7,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7348108,20,Ty Syta,,,Sr,C,-,,14942,48,48,299,12,315,4,0.987,,,,,19,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7349073,8,Jason Boule,,,So,UT,5-10,R/R,14942,46,42,53,3,59,3,0.949,,,,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7349215,4,Philip Zollo,,,Jr,P,-,,14942,10,3,8,4,12,,1.000,,,,,1,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7349791,9,Richie Kuhar,,,Sr,UT,-,,14942,12,1,3,,3,,1.000,,,,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7350386,21,Jacob Maser,,,Sr,P,-,,14942,13,9,2,11,14,1,0.929,,,7,4,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7352020,2,Nick Nevins,,,Sr,INF,6-0,L/R,14942,52,52,73,104,191,14,0.927,,,,,22,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7352458,5,Drew Carroll,,,Sr,INF,-,,14942,52,52,90,118,214,6,0.972,,,,,20,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7354255,31,Joseph Hernandez,,,Jr,INF,-,,14942,4,0,2,,2,,1.000,,,,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7356625,19,John Geer,,,Sr,P,-,,14942,5,0,1,1,2,,1.000,,,2,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7356983,32,Kennen Smith,,,So,P,6-4,R/R,14942,6,0,,,0,,,,,2,1,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7357283,15,Max Parker,,,So,P,6-2,L/L,14942,14,13,5,12,18,1,0.944,,,6,1,1,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578651,7,Andrew Woodward,,,Fr,INF,5-10,L/R,14942,14,4,1,2,3,,1.000,,,,,1,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578652,11,Steven Freer,,,Fr,P,6-3,R/R,14942,9,2,,3,3,,1.000,,,6,2,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578653,12,Michael Smith,,,Sr,,5-11,L/R,14942,51,51,81,3,85,1,0.988,,,,,4,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578655,14,Wyatt Patchett,,,Fr,C,6-3,R/R,14942,18,9,16,1,18,1,0.944,,,,,2,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578656,16,Nick Hansen,,,Sr,UT,-,,14942,23,22,13,,13,,1.000,,,,,1,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578657,12,Michael Smith,,,Sr,UT,-,,14942,1,1,,,0,,,,,,,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578664,6,Benji Ries,,,Fr,C,6-0,R/R,14942,19,11,29,1,30,,1.000,,,,,2,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578677,22,Drew Fureno,,,Sr,C,-,,14942,47,47,338,28,373,7,0.981,,3,48,13,3,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578679,41,Derrick Miller,,,Sr,UT,-,,14942,49,48,33,57,96,6,0.938,,,,,5,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578682,38,Joe Vail,,,Sr,P,-,,14942,14,13,2,13,18,3,0.833,,,6,2,,,
2022,2021-22,MBA,349,Le Moyne,2,II,NE10,7578701,30,Jacob Crystal,,,Fr,P,6-2,L/L,14942,5,0,,1,1,,1.000,,,3,1,,,
