season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7331035,19,Bryan McGrath,,,Sr,INF,6-0,R/R,14942,36,36,30,50,91,11,0.879,,,,,4,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7334700,14,Braxton Brown,,,Jr,P,6-0,R/R,14942,9,0,,,2,2,0.000,,,,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7336079,20,Nick Healey,,,Jr,C,6-3,R/R,14942,36,31,97,16,116,3,0.974,,7,19,7,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7338429,32,Connor Philbrick,,,So,P,6-6,R/R,14942,1,0,1,1,2,,1.000,,,1,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7339645,3,Luke Sokolski,,,So,OF,5-8,R/R,14942,40,40,84,3,89,2,0.978,,,1,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7341077,9,Nick Calenda,,,So,P,6-0,L/L,14942,8,0,,,0,,,,,1,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7342135,22,Chris Hanna,,,Jr,P,5-10,R/R,14942,3,0,,,0,,,,,4,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7345537,15,Ethan Foster,,,Jr,P,6-2,R/R,14942,9,0,1,1,3,1,0.667,,,2,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7345659,17,Bryan Gallagher,,,So,C,6-2,R/R,14942,15,7,73,11,87,3,0.966,,,15,3,1,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7346125,10,Sam Dyckman,,,So,P,6-4,L/R,14942,8,2,2,3,5,,1.000,,,1,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7347118,12,Joshua Welsh,,,So,C,5-9,R/R,14942,28,25,113,13,127,1,0.992,,5,23,7,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7351685,18,Aiden McDonough,,,Jr,P,6-2,L/R,14942,9,3,3,1,6,2,0.667,,,6,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7352962,24,Alex Rives,,,Jr,OF,6-0,R/R,14942,40,40,64,47,115,4,0.965,,,,,7,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7354209,33,Griffin Crane,,,Jr,UT,6-2,L/L,14942,38,38,109,4,115,2,0.983,,,,,10,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7356261,16,Noah Wachter,,,Sr,P,6-3,L/L,14942,19,5,2,16,21,3,0.857,,,4,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7357116,4,Jackson Curtis,,,So,INF,6-0,L/R,14942,38,38,53,67,128,8,0.938,,,,,15,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7358191,13,Max Lamora,,,Sr,P,6-1,R/R,14942,14,8,11,3,14,,1.000,,,3,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580687,5,Nick Cote,,,Jr,OF,5-9,R/R,14942,24,15,12,5,18,1,0.944,,,1,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580688,6,Peter Laviolette,,,Sr,INF,6-4,L/L,14942,14,7,32,3,37,2,0.946,,,,,1,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580689,8,Eoin Hamell-Kelleher,,,Jr,P,6-0,R/R,14942,14,6,1,5,7,1,0.857,,,13,1,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580690,11,Trey Parker,,,Jr,P,6-3,R/R,14942,10,9,6,13,20,1,0.950,,,4,6,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580700,2,Danny Quinn,,,Fr,INF,5-10,R/R,14942,28,28,36,37,83,10,0.880,,,,,3,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580701,21,Sam Malgeri,,,Fr,UT,6-3,L/R,14942,14,7,4,,4,,1.000,,,,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580703,23,Jason Smith,,,Fr,P,6-3,L/R,14942,5,4,2,4,6,,1.000,,,2,2,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580704,31,Bobby Cliche,,,Jr,P,6-2,R/R,14942,16,9,3,6,10,1,0.900,,,14,5,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580705,25,Tyler Wright,,,Fr,P,5-11,R/R,14942,28,14,20,3,28,5,0.821,,,2,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580708,26,Andrew Baxter,,,Fr,P,6-3,R/R,14942,4,0,,,0,,,,,,,,,
2022,2021-22,MBA,548,Plymouth St.,3,III,Little East,7580710,28,Owen Baum,,,Fr,INF,6-1,R/R,14942,29,28,150,25,182,7,0.962,,,,,14,,
