season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7333747,30,Tristin Tatum,,,Jr,P,6-2,R/R,14942,11,8,,4,4,,1.000,,,3,1,1,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7335332,12,Sean Banks,,,Jr,INF,-,,14942,1,0,1,,1,,1.000,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7339299,41,Garrison Finck,,,Jr,P,6-0,R/R,14942,12,4,1,4,5,,1.000,,,1,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7342447,2,Matt Mandeville,,,Jr,C,5-8,R/R,14942,31,28,166,13,179,,1.000,,7,19,2,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7349682,37,Donovan Bailey,,,Fr,INF,6-2,R/R,14942,33,29,57,21,83,5,0.940,,,,,3,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7351976,34,Ethan Brodsky,,,So,P,6-2,R/R,14942,11,6,5,10,15,,1.000,,,1,1,1,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7353220,3,Cole Anderson,,,Fr,INF,5-10,R/R,14942,23,6,8,5,15,2,0.867,,,,,1,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543280,41,Austin Alvarez,,,Fr,INF,6-2,L/R,14942,9,3,,,0,,,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543283,35,Jackson Ellis,,,Fr,P,6-0,L/L,14942,12,6,,2,3,1,0.667,,,4,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543284,14,Samuel Esparza,,,Sr,INF,6-0,R/R,14942,39,38,42,114,165,9,0.945,,,,,22,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543285,15,Jacob Froess,,,Fr,C,5-11,R/R,14942,23,18,126,16,143,1,0.993,,1,7,3,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543286,9,Manny Garcia,,,So,INF,5-5,B/R,14942,47,46,80,112,198,6,0.970,,,,,27,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543288,7,Essex Brown Jr.,,,Jr,UT,5-9,R/R,14942,45,45,131,1,133,1,0.992,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543289,18,Blake Campbell,,,Sr,P,-,,14942,16,0,2,6,9,1,0.889,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543290,27,Derek Flowers,,,Jr,P,5-10,L/R,14942,8,0,,,0,,,,,1,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543291,26,Jacob Klinovsky,,,Fr,OF,6-2,L/R,14942,35,28,34,2,38,2,0.947,,1,3,1,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543292,24,Enrique Nunez,,,Sr,INF,-,,14942,23,9,,4,4,,1.000,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543293,19,Adrian Padilla,,,Jr,INF,-,,14942,15,1,3,9,12,,1.000,,,,1,1,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543294,32,Anthony Perez,,,So,P,6-0,R/R,14942,13,0,2,4,7,1,0.857,,,1,,1,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543307,23,Ryan Gibson,,,Sr,P,-,,14942,12,5,,,1,1,0.000,,,2,2,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543308,22,Ryan Maciel,,,Jr,OF,6-1,R/R,14942,27,23,23,1,25,1,0.960,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543309,4,Niko Mollat,,,Fr,INF,5-6,R/R,14942,2,2,4,2,8,2,0.750,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543310,20,Trevor Munson,,,Fr,UT,5-10,R/R,14942,25,8,23,,25,2,0.920,,,,,,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543326,5,Luke Novitske,,,Fr,INF,5-11,R/R,14942,48,47,25,67,100,8,0.920,,,,,5,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543329,19,Matthew O'Mahony,,,So,INF,6-0,R/R,14942,49,49,380,26,410,4,0.990,,,,,35,,
2022,2021-22,MBA,98,Cal St. East Bay,2,II,CCAA,7543330,13,Francisco Pedraza,,,Sr,OF,-,,14942,50,49,96,3,102,3,0.971,,,,,1,,
