season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7333012,1,Carson Swank,,,Jr,INF,5-10,R/R,14942,33,33,20,52,77,5,0.935,,,,,5,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7333903,6,Jake Williams,,,So,INF,5-11,R/R,14942,21,18,20,38,58,,1.000,,,,,8,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7333940,35,Robert Ciulla,,,So,INF,6-2,R/R,14942,7,0,7,,7,,1.000,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7336494,28,Chris Saladin,,,So,P,6-5,R/R,14942,3,0,1,,1,,1.000,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7337886,11,Alec Atkinson,,,So,INF,6-0,R/R,14942,37,36,88,7,97,2,0.979,,,,,3,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7338994,23,Quinn Cleary,,,Jr,P,5-10,R/R,14942,6,0,1,3,4,,1.000,,,4,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7339628,2,AJ Gaich,,,Jr,INF,5-9,B/R,14942,30,16,26,16,44,2,0.955,,,,,3,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7339702,13,Carter Kessinger,,,Jr,P,6-2,R/R,14942,18,0,1,1,2,,1.000,,,3,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7340144,8,Jeff Pierantoni,,,So,INF,6-0,L/R,14942,25,15,28,53,87,6,0.931,,,,,11,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7340469,34,Mike Walsh,,,Jr,P,6-2,R/R,14942,11,11,1,6,7,,1.000,,,11,3,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7340746,3,Mason LaPlante,,,Sr,INF,5-10,R/R,14942,38,38,50,99,158,9,0.943,,,,,17,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7343167,15,Clark Klitenic,,,So,P,6-0,L/L,14942,3,1,,2,2,,1.000,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7343494,40,Ben Gibbs,,,Sr,P,6-5,R/R,14942,10,2,3,4,7,,1.000,,,2,1,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7343889,10,Pierce Blohowiak,,,Sr,OF,6-0,R/R,14942,24,5,19,,19,,1.000,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7344968,31,Jamis DeKay,,,So,C,6-1,B/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7345244,18,Grant Kipp,,,Sr,P,6-6,R/R,14942,12,11,2,10,12,,1.000,,,10,1,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7348152,24,Ben Metzner,,,Jr,OF,5-10,L/L,14942,36,34,30,,32,2,0.938,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7349602,21,Reid Easterly,,,So,P,6-0,L/L,14942,21,0,3,6,9,,1.000,,,4,1,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7350678,27,Dylan Kim,,,Jr,C,6-0,R/R,14942,6,0,3,,3,,1.000,,,,,1,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7355685,12,Jake Gehri,,,Sr,C,6-0,R/R,14942,38,36,263,26,290,1,0.997,,3,46,9,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7357948,4,Jimmy Chatfield,,,Jr,OF,6-0,R/R,14942,38,38,57,2,61,2,0.967,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556318,7,Teddy Hague,,,Sr,OF,6-0,L/L,14942,18,18,80,5,85,,1.000,,,,,12,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556347,20,Mark Capell,,,Fr,P,6-2,R/R,14942,12,0,1,3,5,1,0.800,,,7,1,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556348,33,Max Imhoff,,,Fr,C,5-10,R/R,14942,13,6,59,4,65,2,0.969,,2,5,1,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556352,22,Mick Kelley,,,Fr,P,6-4,R/R,14942,15,0,,5,5,,1.000,,,4,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556354,17,Tommy Martin,,,Fr,INF,5-11,B/R,14942,25,21,37,3,42,2,0.952,,,,,,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556358,9,Colton Shaw,,,Fr,INF,6-2,R/R,14942,37,35,203,15,220,2,0.991,,,6,3,12,,
2022,2021-22,MBA,813,Yale,1,I,Ivy League,7556360,14,Hayden Sobecki,,,Fr,INF,5-10,R/R,14942,3,0,,1,1,,1.000,,,,,,,
