season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7332148,38,Matthew Chisum,,,So,P,6-1,R/R,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7333668,25,Darren Bowen,,,Jr,P,-,,14942,21,5,1,4,7,2,0.714,,,7,2,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7333928,47,Chase Jernigan,,,Jr,P,6-0,L/L,14942,17,2,2,2,5,1,0.800,,,1,1,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7344007,45,Zachary Long,,,So,OF,-,,14942,4,0,6,,6,,1.000,,3,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7344133,2,Spencer Faulkner,,,Jr,UT,5-9,R/R,14942,52,52,95,85,187,7,0.963,,,,,16,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7352808,24,Matt Kelley,,,So,OF,-,,14942,31,1,4,,4,,1.000,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7353645,12,Christian Jayne,,,Sr,OF,-,,14942,55,55,113,1,115,1,0.991,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7357374,21,Branden Knuz,,,Jr,P,-,,14942,14,14,6,9,15,,1.000,,,13,3,2,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7357780,33,Jake Inman,,,So,P,5-10,R/L,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7358348,5,Ramsey Petty,,,So,INF,-,,14942,19,8,9,9,19,1,0.947,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550554,7,Trent Harris,,,Sr,INF,-,,14942,45,42,50,89,153,14,0.908,,,,,4,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550558,10,Blake Hinson,,,Fr,OF,5-11,L/L,14942,39,20,37,3,41,1,0.976,,,,,1,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550560,15,Gabe Hernandez,,,Fr,UT,-,,14942,17,1,,4,4,,1.000,,,1,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550570,1,Owen Taylor,,,Fr,INF,-,,14942,25,19,23,47,79,9,0.886,,,,,10,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550571,8,Gage Hammonds,,,Sr,OF,-,,14942,50,50,295,16,313,2,0.994,,,,,20,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550573,9,Mac Barton,,,Fr,INF,-,,14942,11,0,1,,1,,1.000,,,,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550579,11,Wellington Guzman,,,Sr,INF,-,,14942,54,51,55,115,180,10,0.944,,,,,13,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550581,13,Jonathan Jacobs,,,Fr,P,6-3,R/R,14942,11,4,,4,4,,1.000,,,7,,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550582,14,Landen Smith,,,Sr,P,-,,14942,30,0,1,4,6,1,0.833,,,6,1,,,
2022,2021-22,MBA,537,UNC Pembroke,2,II,Conference Carolinas,7550609,17,Rhett James,,,Fr,P,6-3,R/R,14942,11,0,,,0,,,,,2,1,,,
