season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7336015,6,Adam Bowler,,,Jr,P,6-1,R/R,14942,10,2,,4,5,1,0.800,,,6,2,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7336416,1,Adam Geibel,,,Sr,INF,5-10,L/R,14942,28,28,50,47,99,2,0.980,,,,,16,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7337367,7,Jack Nally,,,So,OF,5-10,R/R,14942,19,12,31,1,39,7,0.821,,,,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7337727,23,Eddie Zanor,,,Jr,UT,6-3,L/L,14942,17,5,4,5,13,4,0.692,,,10,3,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7337836,36,Shaun Hillis,,,Sr,C,5-11,R/R,14942,10,4,,,0,,,,,,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7339023,9,Wes Fritch,,,Sr,1B,6-4,L/L,14942,33,33,230,12,245,3,0.988,,,,,28,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7342882,33,Graham Gilchrist,,,Jr,P,6-1,R/R,14942,6,0,,,0,,,,,2,1,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7344099,17,Derek Jann,,,So,P,6-4,R/R,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7345347,11,Matt Halas,,,So,INF,6-1,R/R,14942,28,26,42,67,116,7,0.940,,,,,11,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7345808,32,Dylan Judd,,,Sr,P,6-0,L/L,14942,29,25,38,,41,3,0.927,,,,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7346321,8,Kyle Sylvester,,,Sr,UT,6-0,R/R,14942,32,32,25,37,67,5,0.925,,,,,6,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7349529,25,Ian Appleby,,,So,P,6-0,R/R,14942,11,4,,4,5,1,0.800,,,9,1,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7349636,15,Jack Scher,,,Sr,OF,6-1,L/R,14942,17,11,6,,8,2,0.750,,,,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7349685,29,AJ Karabenick,,,So,P,5-11,R/R,14942,9,3,,3,3,,1.000,,,4,2,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7350691,34,Liam Rohan,,,Sr,P,6-3,R/R,14942,3,0,,,0,,,,,1,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7352661,12,Chris Coll,,,So,P,5-10,R/R,14942,12,1,,1,1,,1.000,,,2,,,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7353400,13,Scott Shield,,,Sr,P,6-6,R/R,14942,10,3,1,14,15,,1.000,,,10,5,1,,
2022,2021-22,MBA,764,Wesleyan (CT),3,III,NESCAC,7353715,21,Kai Marcos,,,Sr,OF,6-0,R/R,14942,16,2,14,,15,1,0.933,,,,,,,
