season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7331941,33,Benjamin Akerman,,,So,P,6-1,R/R,14942,6,3,,1,1,,1.000,,,11,1,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7335402,38,Nicholas Rowe,,,Sr,P,5-11,R/R,14942,7,0,,2,2,,1.000,,,,1,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7340153,37,Robert Fischer,,,So,P,5-11,R/R,14942,6,5,,,1,1,0.000,,,8,1,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7342616,25,Nicholas Umile,,,So,C,6-0,L/R,14942,15,13,60,4,64,,1.000,,2,11,2,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7346620,2,Thomas Drouin,,,Sr,OF,5-6,L/R,14942,19,19,41,1,44,2,0.955,,,,,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7350458,15,Luke Lombardi,,,Jr,C,5-10,R/R,14942,19,17,104,10,116,2,0.983,,3,18,6,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7352072,8,David Sierra Perez,,,So,P,6-2,R/R,14942,8,5,1,3,5,1,0.800,,,6,6,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7352090,14,Frank Iadevaia,,,So,INF,6-2,L/L,14942,15,5,33,,37,4,0.892,,,,,3,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7352183,20,Zachary Rosenfeld,,,So,INF,5-11,R/R,14942,3,1,,1,1,,1.000,,,,,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7352743,3,Steven Patterson,,,Jr,OF,5-10,L/L,14942,23,20,24,,26,2,0.923,,,,,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7583975,13,Brian Hwang,,,Fr,3B,6-1,R/R,14942,22,21,44,37,95,14,0.853,,,,,10,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584022,6,Lucius Paradiso,,,Fr,OF,5-7,R/R,14942,22,20,42,1,43,,1.000,,,,,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584023,7,Michael Paray,,,Fr,1B,6-1,R/R,14942,18,12,67,1,70,2,0.971,,,,,9,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584026,9,Natanael Castillo,,,Fr,SS,5-10,R/R,14942,25,22,30,25,65,10,0.846,,,,,8,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584028,11,Robert Wakely,,,Fr,OF,5-9,R/R,14942,23,21,2,,4,2,0.500,,,,,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584030,16,Matthew Lawlor,,,Sr,P,6-6,R/R,14942,9,7,4,8,13,1,0.923,,,5,1,2,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584031,21,Joseph Cocozza,,,Fr,2B,6-3,R/R,14942,25,25,45,54,101,2,0.980,,,,,14,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584032,22,"Pedro Tejada, Jr.",,,Fr,C,5-8,R/R,14942,24,24,34,40,84,10,0.881,,,7,4,2,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584033,23,Jacob Auerbach,,,Sr,1B,6-2,L/L,14942,5,5,31,1,32,,1.000,,,,,3,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584035,30,Nathaniel Demchak,,,Fr,2B,5-11,R/R,14942,5,5,1,5,6,,1.000,,,2,3,,,
2022,2021-22,MBA,58,Baruch,3,III,CUNYAC,7584039,36,William Corda,,,Fr,P,5-10,R/R,14942,4,0,1,1,2,,1.000,,,,,,,
