season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,222,FDU,1,I,NEC,7332427,17,Tommy Verga,,,So,INF,5-11,R/R,14942,47,39,169,8,181,4,0.978,,,,,13,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7334446,34,Jude Baxt,,,So,P,6-0,R/R,14942,17,5,2,4,7,1,0.857,,,2,1,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7336859,27,TJ Werner,,,So,INF,5-6,R/R,14942,48,46,84,136,231,11,0.952,,,,,33,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7337538,15,George Rosales,,,Sr,C,5-10,R/R,14942,49,44,242,24,271,5,0.982,,5,27,14,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7337728,11,David Bordieri Jr.,,,Jr,INF,5-10,,14942,22,16,108,4,113,1,0.991,,,,,8,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7339348,18,Tom Ruscitti,,,Sr,OF,6-0,L/R,14942,53,52,93,9,106,4,0.962,,,,,1,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7339437,26,Nicolas Kythreotis,,,So,P,6-1,,14942,6,0,1,,1,,1.000,,,1,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7344235,39,Phillip Romeo,,,Sr,P,6-3,,14942,8,1,,2,2,,1.000,,,1,,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7345505,36,Ethan Rembish,,,So,P,5-10,R/R,14942,16,3,1,2,4,1,0.750,,,5,1,1,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7346503,45,Brendan Medoro,,,Sr,P,6-1,R/R,14942,24,1,4,9,13,,1.000,,,5,1,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7352525,2,Hunter D'Amato,,,So,INF,5-11,B/R,14942,50,48,43,79,129,7,0.946,,,,,8,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7354450,7,Joey Kosowsky,,,Sr,P,5-10,R/R,14942,17,15,1,5,7,1,0.857,,,9,3,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7355167,43,Michael DiMartino,,,So,P,6-2,R/R,14942,16,0,1,2,3,,1.000,,,4,1,,,
2022,2021-22,MBA,222,FDU,1,I,NEC,7356410,20,Bryce Timko,,,Jr,P,6-1,,14942,6,0,,1,1,,1.000,,,1,,,,
