season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7331660,25,Griffin Snyder,,,Jr,INF,6-3,,14942,41,36,20,3,24,1,0.958,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7332662,50,Matt Mayne,,,Jr,C,-,,14942,1,0,2,,2,,1.000,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7334205,35,Matt Klarberg,,,Sr,P,-,,14942,14,0,2,6,8,,1.000,,,4,2,1,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7337501,17,Dan Heise,,,Sr,P,-,,14942,3,1,,,0,,,,,5,1,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7339011,18,EJ Leone,,,Fr,ph,6-1,,14942,44,44,83,3,90,4,0.956,,,,,1,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7340127,35,Caroline Armenti,,,Fr,lf,5-5,R/R,14942,6,1,1,,2,1,0.500,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7342091,27,J. Jacobson,,,Fr,ph,-,,14942,3,0,9,,9,,1.000,,2,1,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7343981,34,Ryan Cormier,,,Fr,p,6-2,,14942,7,1,1,1,2,,1.000,,,6,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7344519,13,Jack Magane,,,So,INF,5-11,,14942,39,37,49,68,126,9,0.929,,,,,13,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7345012,40,Gus Lappin,,,Fr,ph,5-10,,14942,15,6,5,6,12,1,0.917,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7347272,12,Dane DellaValle,,,Sr,P,-,,14942,13,11,1,14,16,1,0.938,,,11,4,1,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7348005,1,PJ Daniels,,,Fr,3b,5-7,,14942,16,7,9,6,16,1,0.938,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7350013,41,Peter Gianquint,,,Fr,p,5-8,,14942,4,0,,,0,,,,,5,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7352199,16,Jake McDonough,,,Jr,P,5-8,,14942,15,6,3,5,8,,1.000,,,10,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591463,8,Owen Davis,,,N/A,c,6-1,,14942,43,40,272,21,296,3,0.990,,32,72,10,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591464,9,Riley Hasson,,,N/A,3b/ss,6-3,,14942,45,45,66,102,186,18,0.903,,,,,17,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591465,22,Trevor Juan,,,N/A,cf,6-2,,14942,43,43,126,1,128,1,0.992,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591466,34,Miles Kelly,,,Fr,1B,6-3,,14942,45,45,326,20,358,12,0.966,,,,,22,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591467,35,Justin Markell,,,N/A,p,6-0,,14942,10,6,1,2,3,,1.000,,,8,1,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591468,27,Cody Pfeifer,,,N/A,2b,6-4,,14942,20,15,10,15,30,5,0.833,,,,,3,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591469,1,Noah Reeder,,,N/A,p,6-0,,14942,11,2,6,,9,3,0.667,,,3,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591470,32,Thorin Sanchez-Guerra,,,N/A,lf,6-0,,14942,26,23,34,1,40,5,0.875,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591471,15,Ryan Schultz,,,N/A,p,6-2,,14942,12,3,1,3,4,,1.000,,,3,1,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7591472,14,Aidan Vining,,,N/A,p,6-0,,14942,5,4,,1,1,,1.000,,,2,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7592786,33,Xavier Botelho,,,N/A,3b,5-11,,14942,42,41,25,70,105,10,0.905,,,,,4,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7592787,44,Kyle Cutler,,,Sr,P,5-10,,14942,13,7,,6,6,,1.000,,,8,1,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7592788,19,Ben Fosberg,,,N/A,p,6-0,,14942,8,0,,2,2,,1.000,,,2,,1,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7592867,7,A. Donohue,,,N/A,p,-,,14942,7,3,2,2,5,1,0.800,,,5,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7592904,31,Nicolas Fortes,,,N/A,dh,6-0,,14942,21,14,1,1,2,,1.000,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7593008,55,Mike McGroarty,,,N/A,p,6-4,,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7593666,30,Garrett Fusco,,,N/A,p,6-2,,14942,9,1,,2,2,,1.000,,,1,2,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7593667,23,Jake Hernandez,,,Sr,P,-,,14942,13,2,1,4,7,2,0.714,,,8,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7595153,6,Ryan Ducey,,,N/A,2b,5-8,,14942,10,1,4,10,16,2,0.875,,,,,1,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7596656,21,Adam Braid,,,N/A,c,6-0,L/R,14942,5,4,13,2,15,,1.000,,1,8,,,,
2022,2021-22,MBA,22626,JWU (Providence),3,III,Great Northeast,7598210,29,Jake Berger,,,So,p,5-8,,14942,1,0,,,0,,,,,,,,,
