season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8259192,5,Shane Kary,,,Sr,INF,-,R/R,15082,5,5,8,13,22,1,0.955,,,,,2,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8259728,25,Cameron Carr,,,Sr,C,-,R/R,15082,33,16,40,4,44,,1.000,,,13,2,2,,3.750
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8260161,2,Brent Riddle,,,Sr,OF,-,R/R,15082,49,49,131,5,140,4,0.971,,,,,2,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8261926,22,Jonah Prokott,,,Jr,P,-,R/R,15082,12,10,3,4,8,1,0.875,,,7,,,,6.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8264276,21,Colton Bagshaw,,,Jr,UT,-,R/R,15082,46,43,29,36,71,6,0.915,,,3,1,4,,0.750
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8269499,42,Kekoa Munos,,,So,OF,-,L/L,15082,18,1,4,,4,,1.000,,,,,,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8269709,3,Parker Collett,,,Sr,P,-,R/R,15082,11,0,1,,2,1,0.500,,,4,,,,2.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8269899,24,Jack Bright,,,Jr,P,-,L/L,15082,9,0,,,0,,,,,,,,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8270630,1,Martin Rodriquez,,,Sr,C,-,R/R,15082,33,25,209,18,233,6,0.974,,8,53,6,,,21.300
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8270926,28,Mark Ossanna,,,Sr,C,-,R/R,15082,42,40,231,15,249,3,0.988,,,,,12,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8271477,38,Ayden Sauerbrei,,,So,P,-,R/R,15082,10,0,2,,3,1,0.667,,,1,1,,,1.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8274694,34,Alex Engel,,,So,P,-,R/R,15082,2,0,,,0,,,,,,,,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8277532,12,Trevyn Badger,,,Sr,P,-,R/R,15082,11,10,4,4,10,2,0.800,,,7,2,,,4.500
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8278654,29,Javier Gutierrez,,,Sr,OF,-,L/R,15082,40,32,48,2,52,2,0.962,,,,,,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8279701,44,Conner Meldrim,,,So,P,-,R/R,15082,19,2,2,1,4,1,0.750,,,5,1,,,4.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8281975,36,Cameron Bagshaw,,,Sr,P,-,R/R,15082,19,0,,4,5,1,0.800,,,8,1,,,6.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8282191,15,Gage Yost,,,Sr,P,-,R/R,15082,9,5,,3,5,2,0.600,,,5,1,,,2.500
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8282410,16,Cole Phillips,,,So,UT,-,R/R,15082,2,0,1,,1,,1.000,,,,,,,
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8283416,23,Tim Carlson,,,Jr,P,-,R/R,15082,10,1,1,1,2,,1.000,,,4,1,,,3.000
2024,2023-24,MBA,30125,Minot St.,2,II,NSIC,8283470,27,Noah Balandran,,,Sr,,-,R/R,15082,20,0,2,4,7,1,0.857,,,6,1,,,3.000
