season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8527520,27,Matt Campina,,,Jr,C,6-0,R/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8527521,30,Francisco Olivarez,,,Sr,P,6-0,R/R,15082,16,2,3,5,9,1,0.889,,,2,,,,2.000
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8527522,32,Ty Eberhardt,,,Fr,C,5-9,L/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8527523,33,Griff Cady,,,So,OF,6-2,R/R,15082,44,37,43,,44,1,0.977,,,,,,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8276073,9,Adam Deitschel,,,So,OF,6-0,L/L,15082,45,36,40,1,41,,1.000,,,,,,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8277673,3,Andrew Siler,,,Jr,P,6-2,L/L,15082,9,2,1,4,5,,1.000,,,1,,,,1.000
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8268961,40,Will Jackman,,,Sr,P,6-0,R/R,15082,5,0,,1,1,,1.000,,,3,1,,,1.667
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8262170,8,Cal Brazier,,,Jr,INF,6-2,R/R,15082,43,42,256,24,284,4,0.986,,,,,15,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8261224,5,Mat Carden,,,Jr,P,6-0,R/R,15082,17,0,1,2,4,1,0.750,,,1,,1,,1.000
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8263642,10,Tommy Thamman,,,Sr,OF,-,,15082,47,44,102,2,105,1,0.990,,,,,,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8263716,13,Andrew Fairbrother,,,Sr,INF,6-3,R/R,15082,37,33,39,47,97,11,0.887,,,,,4,,
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8277038,12,Scotty Adelman,,,Jr,P,6-2,R/R,15082,17,8,5,8,13,,1.000,,,10,2,,,7.500
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8277051,7,Zach Johnson,,,Sr,P,6-0,L/L,15082,17,1,2,4,6,,1.000,,,9,2,,,7.000
2024,2023-24,MBA,1403,Tiffin,2,II,G-MAC,8275475,6,Hilario DeLaPaz,,,Sr,INF,6-0,R/R,15082,27,19,24,49,76,3,0.961,,,,,2,,
