season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8259756,34,Miles Hellums,,,Sr,P,6-3,R/R,15082,18,5,5,3,8,,1.000,,,3,2,,,3.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8260301,10,Wes Folse,,,Sr,C,6-1,R/R,15082,12,8,59,5,64,,1.000,,2,9,1,,,3.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8260869,43,Hunter Autrey,,,Jr,INF,5-11,L/R,15082,54,53,284,16,303,3,0.990,,,,,10,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8264428,4,Caleb Cotton,,,So,OF,5-11,L/L,15082,49,43,79,1,80,,1.000,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8264599,17,Chandler David,,,Sr,P,6-1,R/R,15082,25,0,,11,11,,1.000,,,2,3,,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8265527,3,Walker Janek,,,Jr,UT,6-0,R/R,15082,58,58,414,51,471,6,0.987,1,7,15,16,2,,10.500
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8266952,6,Easton Loyd,,,Sr,INF,5-9,L/R,15082,58,58,80,108,190,2,0.989,,,,,12,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8268486,36,Coltin Atkinson,,,Sr,P,6-1,R/R,15082,15,15,5,12,17,,1.000,,,2,2,,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8270357,22,Marshall Wales,,,Sr,P,6-1,L/L,15082,11,8,,4,5,1,0.800,,,2,,,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8280201,47,Logan Hewitt,,,Jr,P,5-11,R/R,15082,26,0,5,2,7,,1.000,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8281822,19,Ben Penn,,,Sr,C,6-0,R/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8283429,20,Lane Brewster,,,Jr,OF,5-11,L/L,15082,30,24,42,2,47,3,0.936,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8283756,37,Rome Shubert,,,Sr,P,6-0,R/R,15082,19,0,2,1,3,,1.000,,,3,,,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8286686,15,Jake Tatom,,,So,INF,6-0,R/R,15082,57,56,151,3,158,4,0.975,,,,,1,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409810,32,Wyatt Tucker,,,Sr,P,6-2,R/R,15082,23,1,2,5,7,,1.000,,,1,1,,,1.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409812,13,Malachi Lott,,,Jr,OF,5-9,L/L,15082,54,52,42,2,45,1,0.978,,,2,,,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409813,12,Jeffrey David,,,Sr,OF,6-2,R/R,15082,57,57,156,43,204,5,0.975,,,,,6,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409814,1,Blake Brown,,,Fr,INF,5-9,R/R,15082,35,28,27,34,65,4,0.938,,,,,2,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409815,2,Brett Smajstrla,,,Fr,OF,6-0,R/R,15082,4,0,4,,4,,1.000,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409816,5,Kenneth Dutka,,,Jr,OF,5-11,L/L,15082,7,0,4,,4,,1.000,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409817,8,Jace Martinez,,,Fr,INF,6-0,R/R,15082,57,57,82,125,224,17,0.924,,,,,17,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409819,14,Gavi Coldiron,,,Sr,P,6-2,L/L,15082,15,13,2,1,3,,1.000,,,5,3,1,,2.000
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409820,18,Michael Watson,,,Sr,P,6-2,L/L,15082,17,13,1,6,7,,1.000,,,4,4,,,2.500
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409822,23,Brady Christensen,,,Jr,INF,6-4,L/R,15082,36,27,66,1,68,1,0.985,,,,,1,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409823,25,Marshall Hale,,,Fr,C,6-1,R/R,15082,4,1,,,0,,,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409824,26,Brock Rod,,,Fr,P,5-10,L/L,15082,7,0,,,0,,,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409825,27,Ryan Peterson,,,Fr,P,6-3,R/R,15082,14,3,,1,1,,1.000,,,,2,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409827,35,Noah Kendrick,,,Fr,P,6-4,R/R,15082,4,0,,,0,,,,,,,,,
2024,2023-24,MBA,624,Sam Houston,1,I,CUSA,8409828,44,Gunnar Brown,,,Jr,P,6-4,R/R,15082,2,0,,,0,,,,,,,,,
