season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8260694,37,AJ Nimeh,,,Jr,OF,6-4,L/L,15082,32,29,67,5,72,,1.000,,,,,1,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8260913,2,Johnny Pappas,,,Jr,C,5-10,R/R,15082,55,55,287,17,305,1,0.997,,2,15,7,2,,10.300
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8261580,16,Marco Malerba,,,Jr,1B,6-1,L/R,15082,56,55,400,15,417,2,0.995,,,,,33,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8261858,4,Darius Price,,,Jr,INF,5-11,R/R,15082,43,39,53,79,141,9,0.936,,,,,10,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8264327,3,Luke Watson,,,Jr,OF,5-11,R/R,15082,2,0,1,,1,,1.000,,,,,,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8265609,33,Ben Lee,,,So,C,5-10,R/R,15082,15,3,20,1,21,,1.000,,,1,1,,,1.000
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8266089,26,Bobby Hook,,,Jr,OF,6-5,R/R,15082,8,0,,,0,,,,,,,,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8270892,31,Jacob Lopez,,,Jr,C,5-10,R/R,15082,29,17,5,23,29,1,0.966,,,,,,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8273753,12,Carlo Flores,,,Jr,P,5-11,R/R,15082,8,0,1,1,3,1,0.667,,,1,,,,1.000
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8276652,13,Cedrick Perez,,,Jr,UT,6-0,R/R,15082,7,0,1,2,3,,1.000,,,,,,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8276907,19,Edrian Rangel,,,Jr,P,6-0,R/L,15082,10,4,1,3,4,,1.000,,,2,1,,,2.000
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8277925,32,AJ Moreno,,,Jr,P,6-2,R/R,15082,9,0,,,0,,,,,2,1,,,2.000
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8281893,9,Brent Cota,,,Jr,OF,6-1,L/L,15082,56,56,126,,128,2,0.984,,,,,,,
2024,2023-24,MBA,91,Cal Poly Pomona,2,II,CCAA,8285031,28,Dylan Esquival,,,So,P,6-4,L/L,15082,12,1,,2,2,,1.000,,,3,,,,2.000
