season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818957,3,Luke Mager,,,Sr,INF,-,,15002,25,21,33,18,56,5,0.911,,,,,2,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818960,6,Steve Antrim,,,Jr,INF,-,R/R,15002,31,31,29,66,106,11,0.896,,,,,10,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818961,45,Brayden Stark,,,Jr,C,-,R/R,15002,14,6,1,,1,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818962,24,Thomas Wolf,,,Jr,P,-,R/R,15002,1,0,,,0,,,,,1,1,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818964,23,Braden Sebesta,,,Sr,P,-,,15002,9,1,,1,2,1,0.500,,,9,1,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818965,44,Michael Berler,,,Sr,INF,-,,15002,8,3,3,4,7,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818966,31,Aaron Berkowitz,,,Sr,C,-,,15002,11,7,37,2,43,4,0.907,,5,14,2,,,1.000
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818967,7,Kai Oishi,,,Jr,INF,-,B/R,15002,18,11,14,15,32,3,0.906,,,1,,2,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818968,17,Ben Jeweler,,,Sr,P,-,,15002,8,3,1,1,3,1,0.667,,,4,1,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818969,2,Ryan Antrim,,,Jr,P,-,R/R,15002,10,1,3,7,11,1,0.909,,,8,2,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818971,27,Nick Fitzhugh,,,Sr,INF,-,,15002,12,7,19,4,27,4,0.852,,,,,2,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818972,14,Jordan Appelbaum,,,So,C,-,R/R,15002,14,5,21,2,23,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818973,18,Sam Zacks,,,So,P,-,R/R,15002,33,33,46,5,54,3,0.944,,,1,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818975,41,Mark Fernandez,,,So,P,-,L/L,15002,9,3,1,1,2,,1.000,,,3,2,,,0.500
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818976,28,Jack Hommeyer,,,So,c,-,R/R,15002,27,23,148,22,175,5,0.971,1,6,40,14,3,,0.667
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818977,20,Asher Stolberg,,,So,pr,-,R/R,15002,21,15,26,1,27,,1.000,,,1,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818978,12,AJ Staff,,,So,P,-,,15002,9,8,4,6,14,4,0.714,,,14,6,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818979,32,Quinn Brannan,,,So,p,-,R/R,15002,1,1,,,0,,,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818980,13,Aaron Rice,,,So,cf,-,R/R,15002,26,25,55,3,58,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818981,22,Zach Gordon,,,So,INF,-,R/R,15002,11,4,35,1,40,4,0.900,,,,,3,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,7818982,34,Ananth Iyer,,,So,p,-,R/R,15002,27,22,98,3,108,7,0.935,,,4,2,6,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020303,30,John Hurtubise,,,Fr,ph,-,R/R,15002,17,11,48,6,58,4,0.931,,1,32,4,1,,0.667
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020304,25,Andrew Sellers,,,Fr,ph,-,R/R,15002,16,1,2,5,9,2,0.778,,,,,1,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020305,8,Jake Stern,,,Fr,ph,-,R/R,15002,15,0,2,1,3,,1.000,,,2,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020352,16,Eli Feldman,,,Fr,ph,-,,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020353,29,Sam Gossard,,,Fr,ph,-,R/R,15002,23,13,13,,13,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020354,15,Ryan Chang,,,Fr,3b,-,R/R,15002,28,26,10,59,82,13,0.841,,,,,1,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8020355,36,Will Schnepf,,,Fr,p,-,R/R,15002,16,11,26,10,38,2,0.947,,,16,5,,,0.667
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8022665,41,Jackson Corcoran,,,Fr,p,-,R/R,15002,5,0,,,0,,,,,2,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8022666,12,Michael Karbowski,,,Fr,p,-,,15002,6,5,2,3,6,1,0.833,,,14,4,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8023297,20,Sanjiv Bhogaraju,,,So,P,-,L/L,15002,5,0,,,2,2,0.000,,,3,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8154593,13,Nathan Barnhart,,,Fr,INF,-,R/R,15002,16,11,27,29,57,1,0.982,,,,,10,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8154621,35,Sam Chutkow,,,Fr,P,-,L/R,15002,23,20,33,,33,,1.000,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8156484,38,Ethan Chan,,,Fr,P,-,R/R,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,118,Carleton,3,III,MIAC,8157928,32,Theo Northover,,,Fr,INF,-,R/R,15002,2,0,,,0,,,,,,,,,
