season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7971761,29,Kaiden Zacharias,,,Sr,1B,6-0,L/R,15002,55,55,214,24,245,7,0.971,,,,,10,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807821,23,Trey Hissam,,,Sr,3B,5-7,R/R,15002,40,26,10,32,48,6,0.875,,,,,4,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807823,28,Jaryd Lund,,,Sr,P,5-9,L/L,15002,13,12,,11,12,1,0.917,,,4,6,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807825,26,Jacob Barcikowski,,,So,OF,6-0,L/L,15002,14,1,3,,3,,1.000,,,,,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807827,7,Tyler Shinn,,,Jr,C,6-3,R/R,15002,41,39,263,16,282,3,0.989,,10,26,12,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807828,32,Tommy Downey,,,Jr,P,5-10,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807832,35,Ben Sitarenios,,,Fr,P,5-11,R/R,15002,9,0,,1,1,,1.000,,,1,1,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807836,1,Luis Angarita,,,So,INF,5-7,B/R,15002,55,55,96,88,189,5,0.974,,,,,9,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807840,2,Alex Harper,,,So,OF,6-0,R/R,15002,16,13,27,2,29,,1.000,,,,,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807843,36,Ben Matos,,,Fr,3B,6-2,L/R,15002,43,37,15,16,39,8,0.795,,,,,3,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807844,25,Brett Ehr,,,Sr,SS,6-2,L/R,15002,51,50,71,102,189,16,0.915,,,,,13,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807845,37,Alden Halfinger,,,So,P,6-2,R/R,15002,11,6,,7,8,1,0.875,,,3,,1,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807847,27,Jacob Hurley,,,So,OF,5-10,R/R,15002,42,35,46,,48,2,0.958,,,,,,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807849,6,Nathan Kuhn,,,Sr,OF,5-10,L/R,15002,54,54,64,5,70,1,0.986,,,,,1,,
2023,2022-23,MBA,19117,Salem (WV),2,II,DII Independent,7807852,22,Miguel Bonilla Jr,,,So,OF,5-10,R/R,15002,8,5,5,,5,,1.000,,,,,,,
