season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,1318,Post,2,II,CACC,8000021,25,Robert Olah,,,Sr,UT,6-2,L/R,15002,45,45,164,4,172,4,0.977,,,,,14,,
2023,2022-23,MBA,1318,Post,2,II,CACC,8000034,9,Matt Soloman,,,So,INF,5-8,R/R,15002,38,34,68,56,131,7,0.947,,,,,10,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806248,57,Bryon Carr,,,Jr,C,5-10,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806251,19,Noah Connor,,,Jr,P,5-10,R/R,15002,5,0,,,0,,,,,,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806258,8,Harry Allegra,,,Jr,C,6-0,B/R,15002,9,2,25,2,27,,1.000,,8,6,1,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806259,28,Zachary Ruth,,,Jr,INF,5-10,R/R,15002,3,2,3,4,12,5,0.583,,,,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806260,0,Shane Lindemuth,,,Jr,SS,6-0,R/R,15002,40,30,52,59,118,7,0.941,,,,,9,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806261,6,Jacob Tamburrino,,,Sr,P,5-7,R/R,15002,16,1,2,4,6,,1.000,,,2,2,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806263,24,Evan Wilkinson,,,Jr,OF,6-0,R/R,15002,15,2,8,,8,,1.000,,,,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806264,20,Erik Gutowski,,,Jr,P,5-11,L/R,15002,9,0,1,3,4,,1.000,,,1,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806266,3,Rian Balbino,,,Jr,P,6-0,L/L,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806268,48,Joe Christiana,,,Jr,P,6-2,R/R,15002,11,10,,7,7,,1.000,,,11,1,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806271,21,Dan Raglievich,,,Sr,P,6-5,R/R,15002,14,11,2,5,8,1,0.875,,,5,5,,,1.000
2023,2022-23,MBA,1318,Post,2,II,CACC,7806272,16,Michael Gadja,,,So,C,5-10,R/R,15002,15,4,1,,2,1,0.500,,,4,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806275,15,Evan Cornwell,,,So,SS,5-9,B/R,15002,46,46,55,111,186,20,0.892,,,,,13,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806276,46,Chris Corchado,,,So,1B,6-0,L/L,15002,31,21,6,,6,,1.000,,,,,1,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806277,29,Nico Gaudio,,,So,P,6-3,R/R,15002,4,3,1,,1,,1.000,,,3,,,,
2023,2022-23,MBA,1318,Post,2,II,CACC,7806278,27,Matt Goehrig,,,Sr,INF,6-4,R/R,15002,46,40,212,18,237,7,0.970,,,10,4,7,,2.000
