season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812422,5,Jake Schelonka,,,Jr,UT,6-2,R/R,15002,33,33,28,28,64,8,0.875,,,3,,3,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812423,8,Mitchell Novak,,,Sr,SS,5-11,R/R,15002,33,33,61,74,142,7,0.951,,,,,11,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812424,2,Luke Schemenauer,,,Jr,UT,5-10,R/R,15002,33,32,42,3,46,1,0.978,,,,,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812425,3,Kam Larson,,,Sr,C,5-7,R/R,15002,27,24,133,10,144,1,0.993,,4,25,7,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812427,24,Wes Kemming,,,Sr,P,6-0,R/R,15002,9,4,,2,3,1,0.667,,,8,2,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812428,52,Jack Perala,,,Sr,P,6-3,R/R,15002,7,0,,3,3,,1.000,,,2,1,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812429,6,Jack Tiemann,,,Jr,INF,6-2,L/R,15002,23,23,38,44,89,7,0.921,,,,,11,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812430,9,Chase Bredl,,,Jr,P,5-10,L/L,15002,7,1,1,2,4,1,0.750,,,,,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812431,10,Alex Haapajoki,,,Sr,1B,6-0,R/R,15002,33,31,232,12,245,1,0.996,,,,,26,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812432,23,T.J. Martin,,,Sr,P,6-9,L/L,15002,8,7,,3,3,,1.000,,,5,1,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812433,11,Jack Harris,,,Jr,OF,5-11,L/R,15002,26,25,34,3,39,2,0.949,,,,,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812438,29,Nathan Wickham,,,Jr,C,6-0,R/R,15002,10,6,30,5,36,1,0.972,,2,4,1,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812441,15,Andrew Rott,,,So,OF,6-0,R/R,15002,16,9,10,,10,,1.000,,,,,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812442,21,Matt Forrest,,,So,P,6-0,L/L,15002,10,3,,3,3,,1.000,,,2,,,,
2023,2022-23,MBA,618,St. Scholastica,3,III,MIAC,7812443,7,Joe Udd,,,So,P,6-1,R/L,15002,6,3,13,,13,,1.000,,,,,,,
