season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825546,4,Mike DeStefano,,,Sr,OF,6-0,L/R,15002,51,51,112,7,123,4,0.967,,,,,1,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825548,18,Carlin Dick,,,Jr,OF,5-8,L/L,15002,40,30,37,1,40,2,0.950,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825549,27,Rockne Seidel,,,Sr,P,6-1,L/R,15002,4,1,,,0,,,,,,2,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825550,21,Levi Abbott,,,Jr,P,6-3,R/R,15002,12,0,1,2,3,,1.000,,,3,1,,,1.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825551,19,Tom Peltier,,,Sr,P,6-1,L/L,15002,14,11,,5,6,1,0.833,,,9,2,,,1.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825552,14,Matt Duffy,,,Jr,P,6-1,L/R,15002,14,14,3,10,13,,1.000,,,11,5,1,,1.500
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825553,8,Max Grant,,,Jr,INF,6-0,L/R,15002,51,51,75,119,204,10,0.951,,,,,25,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825554,17,Ethan Hennessy,,,Jr,UT,6-4,R/R,15002,20,0,3,4,8,1,0.875,,,15,1,,,3.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825555,2,Kenny Dodson,,,Sr,INF,5-10,R/R,15002,46,35,30,16,52,6,0.885,,,,,1,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825556,28,Justin Guiliano,,,Jr,P,6-4,L/L,15002,13,3,,5,6,1,0.833,,,3,1,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825557,15,Brennan Chisholm,,,Sr,INF,5-9,R/R,15002,35,20,17,18,38,3,0.921,,,,,2,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825558,24,Josh Niles,,,Jr,INF,6-3,R/R,15002,36,34,61,41,105,3,0.971,,,,,5,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825559,26,Aaron Duffy,,,So,P,6-4,L/R,15002,11,5,1,5,6,,1.000,,,7,1,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825560,25,Chris Pouliot,,,Sr,P,6-0,L/L,15002,6,6,,,1,1,0.000,,,3,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825561,9,Cole Sebastian,,,So,OF,6-0,R/R,15002,25,16,23,1,25,1,0.960,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825562,37,Alex Terry-Emanuel,,,So,INF,5-10,R/R,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825564,39,Peyton Consigli,,,So,P,6-5,L/R,15002,13,0,1,,1,,1.000,,,3,1,,,1.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825565,1,Trent Rumley,,,So,INF,5-7,R/R,15002,23,13,5,10,16,1,0.938,,,,,1,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825566,22,Jackson Strong,,,So,OF,6-2,L/L,15002,45,42,74,,76,2,0.974,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825568,5,JT Ennen,,,Jr,C,5-11,R/R,15002,26,22,196,19,216,1,0.995,,3,36,7,,,2.667
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825569,31,Tyler Greenleaf,,,So,P,6-2,R/R,15002,7,0,1,1,2,,1.000,,,4,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7825570,40,Joe Abramson,,,So,P,5-9,L/L,15002,13,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986299,16,Brett Kochanski,,,Sr,P,5-11,R/R,15002,16,0,,3,4,1,0.750,,,10,,1,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986300,29,Dylan Vincent,,,Sr,OF,6-0,L/R,15002,45,43,261,17,287,9,0.969,,,,,27,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986268,12,Tommy Sheridan,,,Fr,C,6-1,R/R,15002,10,7,53,3,58,2,0.966,,3,8,2,,,1.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986274,20,Felix Morin,,,Fr,P,6-4,L/L,15002,13,4,5,3,9,1,0.889,,,12,3,,,2.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986271,13,Bryan Aduddle,,,Jr,P,6-0,R/R,15002,17,0,,4,5,1,0.800,,,,1,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986263,3,Mason Cisco,,,Fr,INF,6-0,L/R,15002,14,5,18,,18,,1.000,,,4,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986264,7,Andrew  Marcello,,,Fr,OF,5-10,R/R,15002,11,1,2,,2,,1.000,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986298,23,Ty Wevers,,,Jr,C,6-2,R/R,15002,28,21,214,14,229,1,0.996,,15,35,4,,,4.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986290,6,Kyle Kush,,,Sr,INF,5-9,L/R,15002,52,52,72,127,209,10,0.952,,,,,27,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986295,38,Drew Podlas,,,Fr,OF,5-5,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986296,35,Ryan Weiss,,,Sr,INF,6-4,R/L,15002,28,25,48,,49,1,0.980,,,,,4,,
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986317,32,Andrew Fron,,,Sr,P,6-3,R/R,15002,9,8,,4,5,1,0.800,,,3,,,,1.000
2023,2022-23,MBA,116,Canisius,1,I,MAAC,7986291,11,Sam Staerker,,,Fr,P,6-0,R/R,15002,7,0,,,0,,,,,,,,,
