season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815277,2,Jacob Tyczkowski,,,Jr,P,6-3,L/L,15002,9,0,1,1,2,,1.000,,,1,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815278,23,Caleb Dohms,,,Sr,INF,5-6,R/R,15002,26,21,40,39,80,1,0.988,,,,,8,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815279,20,Logan Lange,,,Jr,P,6-3,R/R,15002,8,8,1,5,7,1,0.857,,,4,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815280,55,Albert Kiszka,,,Jr,C,5-7,R/R,15002,29,24,132,11,143,,1.000,,3,28,5,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815281,4,Steven Russell,,,Jr,C,6-0,R/R,15002,14,4,20,2,22,,1.000,,1,3,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815282,45,Joe Koscinski,,,Sr,INF,6-0,R/R,15002,5,1,5,1,6,,1.000,,,,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815283,40,Connor Medvecz,,,Jr,P,5-8,R/L,15002,6,0,,,0,,,,,1,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815284,11,Tyler Blum,,,Jr,OF,5-11,R/R,15002,23,5,14,,14,,1.000,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815285,1,Robbie Knorr,,,Sr,INF,6-0,R/R,15002,35,35,50,77,142,15,0.894,,,,,7,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815286,26,Davis Wilson,,,Jr,P,5-10,R/R,15002,3,0,1,,1,,1.000,,,2,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815287,24,Riley Palmquist,,,Sr,INF,5-11,R/R,15002,25,21,9,13,28,6,0.786,,,,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815290,36,Logan Rademan,,,Jr,INF,5-8,R/R,15002,39,38,48,78,132,6,0.955,,,,,5,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815291,12,Andrew Schroeder,,,Jr,P,5-9,R/R,15002,33,29,45,14,62,3,0.952,,,,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815292,10,Riley Richard,,,So,P,6-2,L/L,15002,7,4,1,10,15,4,0.733,,,4,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815294,30,Brandon Moore,,,So,OF,6-5,L/R,15002,2,0,1,1,3,1,0.667,,,1,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815295,15,Gus Walker,,,So,OF,6-1,L/L,15002,39,38,119,1,121,1,0.992,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815296,17,Brody Jordan,,,So,P,6-2,B/R,15002,2,1,,,1,1,0.000,,,2,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815297,6,Mason Bohn,,,So,P,6-0,R/R,15002,4,1,,3,3,,1.000,,,,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815298,7,James Bornick,,,So,INF,6-2,L/R,15002,39,38,241,14,262,7,0.973,,,,,15,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815299,18,Dylan Pease,,,Sr,INF,6-3,B/R,15002,11,4,10,7,18,1,0.944,,,,,3,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815300,34,Dylan Davis,,,So,P,6-4,L/L,15002,12,2,2,,2,,1.000,,,1,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815301,35,Tanner Alsteen,,,So,P,5-10,R/R,15002,8,1,,1,1,,1.000,,,4,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815302,19,Brady Zackrison,,,Sr,OF,5-10,R/R,15002,39,39,67,4,75,4,0.947,,,,,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7815303,77,Ben Destiche,,,Jr,P,5-10,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980049,33,Ben Buehring,,,Fr,C,6-3,R/R,15002,6,3,11,1,12,,1.000,,1,2,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980051,88,Colin Gebler,,,Fr,P,-,R/R,15002,2,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980070,5,Taylor Middaugh,,,Sr,P,5-10,R/R,15002,12,7,4,12,20,4,0.800,,,5,3,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980073,13,Jonah Landowski,,,Sr,OF,5-10,L/L,15002,38,37,36,5,43,2,0.953,,,11,1,1,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980077,47,Bryce Lovisa,,,Sr,P,6-4,R/R,15002,6,6,4,2,7,1,0.857,,,16,2,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980078,43,Jeremy Laffoon,,,Sr,C,5-10,R/R,15002,16,11,75,5,81,1,0.988,,3,18,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980083,8,Isaiah Grimm,,,Fr,P,5-11,R/R,15002,11,0,,1,1,,1.000,,,1,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980089,14,Nathan Espinosa,,,Fr,INF,5-8,R/R,15002,6,1,2,2,4,,1.000,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980092,16,Kyler Fenske,,,Fr,C,-,R/R,15002,7,2,14,4,18,,1.000,,,4,1,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980097,21,Casey Bartelt,,,Fr,P,5-11,L/L,15002,4,0,,,0,,,,,2,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980101,25,Ben Wilson,,,Fr,OF,-,R/R,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980104,27,Jake Creech,,,Fr,UT,5-11,R/R,15002,3,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980105,28,Hunter Netzler,,,Fr,P,6-3,R/R,15002,11,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980107,31,Michael Martinez,,,Jr,P,5-8,R/R,15002,10,0,1,,2,1,0.500,,,1,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980112,38,Ryan Van Vooren,,,So,OF,6-3,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,1196,Marian (WI),3,III,NACC,7980118,50,Sam Wiederholt,,,Fr,OF,-,L/L,15002,5,0,1,,1,,1.000,,,,,,,
