season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814307,40,Zack Roberts,,,Sr,OF,5-8,R/R,15002,37,36,60,6,68,2,0.971,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814309,29,Alex Sorenti-Burns,,,Sr,INF,5-10,R/R,15002,36,36,165,17,188,6,0.968,,5,22,6,1,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814310,17,Chris Ausiello,,,Sr,INF,5-11,R/R,15002,39,39,52,86,153,15,0.902,,,,,15,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814311,8,Kevin Zarnoch Jr.,,,Sr,P,6-3,R/R,15002,11,8,4,6,12,2,0.833,,,14,1,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814312,16,Cole Glassburn,,,Sr,P,6-1,L/R,15002,11,9,1,10,12,1,0.917,,,9,4,1,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814313,19,Nick Bousquet,,,Jr,P,5-8,L/L,15002,7,5,,8,8,,1.000,,,3,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814315,3,Ben Smith,,,Sr,P,5-11,L/L,15002,10,7,4,10,16,2,0.875,,,9,3,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814316,11,Zach Landry,,,Sr,INF,6-1,R/R,15002,9,7,7,4,14,3,0.786,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814317,12,Tom Halliwell,,,Jr,INF,6-1,R/R,15002,36,36,24,61,94,9,0.904,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814318,13,Brett Bucklin,,,Sr,P,5-10,R/R,15002,11,1,,1,1,,1.000,,,7,1,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814319,32,Danny DiMassimo,,,Jr,P,6-2,R/R,15002,12,2,1,3,4,,1.000,,,6,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814320,35,Xavier Quezada,,,So,INF,5-8,R/R,15002,34,33,63,63,136,10,0.926,,,,,13,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814321,27,Nick Army,,,So,P,6-1,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814323,10,Nicholas Farrell,,,So,C,6-0,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814326,21,Andrew Medina,,,So,INF,6-0,R/R,15002,2,1,,1,2,1,0.500,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814329,20,Anthony Iamarone,,,So,OF,5-10,R/R,15002,35,34,73,2,77,2,0.974,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814330,31,Stephen Grenham,,,So,P,5-11,R/R,15002,3,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814331,22,Tyler Smith,,,So,C,5-10,R/R,15002,36,36,96,4,101,1,0.990,,4,10,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7814333,7,Jarret Morrill,,,So,P,6-3,R/L,15002,8,4,1,5,6,,1.000,,,2,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7971759,44,Joseph Auger,,,Fr,INF,6-0,R/R,15002,17,11,50,8,60,2,0.967,,6,6,3,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975050,6,Craig Barnes,,,Fr,P,6-0,R/R,15002,4,2,,2,2,,1.000,,,3,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975051,18,Mason Bates,,,So,,5-7,R/R,15002,4,3,4,,4,,1.000,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975052,5,Sean Devin,,,Sr,OF,6-0,L/R,15002,36,36,207,6,219,6,0.973,,,,,14,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975053,1,Colin Fitzgerald,,,Jr,C,5-11,R/R,15002,15,15,80,3,84,1,0.988,,11,26,3,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975056,9,Jared Kapurch,,,Jr,INF,6-0,R/R,15002,7,1,,3,3,,1.000,,,1,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975068,33,Chris Cordani,,,Fr,OF,5-7,R/R,15002,4,1,4,1,5,,1.000,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975070,43,Colin Ensminger,,,Fr,P,6-0,R/R,15002,5,0,,5,5,,1.000,,,1,1,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975071,42,Nathan Thurber,,,Fr,INF,6-0,R/R,15002,16,14,17,9,27,1,0.963,,,,,1,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975072,4,Nolan Turner,,,Fr,P,6-2,R/R,15002,7,0,,,1,1,0.000,,,4,2,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975073,24,Gavin Wells,,,Fr,OF,6-3,R/R,15002,6,6,7,,7,,1.000,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975078,46,Patrick O'Connell,,,So,P,-,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975079,45,Jack Pawlich,,,Fr,INF,6-2,R/R,15002,4,0,,,0,,,,,2,1,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975080,14,Zachary Scotti,,,Fr,INF,5-11,R/L,15002,7,0,4,3,8,1,0.875,,,3,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7975081,25,Aaron Siegal,,,Fr,INF,5-8,R/R,15002,11,7,3,6,10,1,0.900,,,,,,,
2023,2022-23,MBA,809,Worcester St.,3,III,MASCAC,7988129,39,Daniel Bourget,,,So,OF,5-7,R/L,15002,5,0,,,0,,,,,,,,,
