season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828587,30,Justin Honeycutt,,,Jr,P,5-11,L/L,15002,17,6,4,12,17,1,0.941,,,10,2,1,,1.000
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828588,11,Brett Johnson,,,Jr,P,6-2,R/R,15002,15,0,1,4,5,,1.000,,,1,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828589,1,Drew Bristow,,,Sr,OF,5-9,R/R,15002,42,18,45,,45,,1.000,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828591,12,Ty Kaufman,,,Jr,INF,5-8,R/R,15002,47,47,104,86,194,4,0.979,,,,,18,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828593,2,Fermin Osio,,,Sr,C,6-1,R/R,15002,21,12,119,11,133,3,0.977,,1,7,6,1,,2.000
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828595,21,Chris Sabo,,,Jr,P,6-2,R/R,15002,16,3,,1,1,,1.000,,,1,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828596,24,Branden Barna,,,Fr,P,6-1,R/R,15002,13,0,1,,2,1,0.500,,,2,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828597,20,Cameron Johnson,,,Jr,INF,5-11,R/R,15002,52,52,63,112,184,9,0.951,,,,,9,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828598,40,Bryce Fisher,,,Jr,P,6-4,L/L,15002,16,4,2,4,6,,1.000,,,5,3,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828599,33,Isaac Gonzales,,,Jr,P,6-0,L/L,15002,7,0,,,0,,,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828600,45,Dawson Salter,,,Jr,P,6-2,R/R,15002,18,1,,1,1,,1.000,,,,1,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828602,34,Michael Groves,,,Jr,1B,6-3,L/R,15002,51,50,407,43,453,3,0.993,,,,,29,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828603,18,Ryan Douglas,,,Sr,P,6-1,R/R,15002,14,14,7,7,16,2,0.875,,,6,4,,,1.000
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828605,6,Blake Little,,,Sr,P,6-7,R/R,15002,18,5,1,5,6,,1.000,,,2,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828606,14,Kohl Abrams,,,Jr,INF,5-11,R/R,15002,52,52,43,118,173,12,0.931,,,,,21,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828608,4,Corbin Lanowitz,,,So,INF,6-1,L/R,15002,51,51,44,73,121,4,0.967,,,,,9,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828609,26,Tylan Reece,,,Sr,OF,5-8,R/R,15002,43,41,60,4,65,1,0.985,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828610,28,Jacob Williams,,,So,P,6-4,R/R,15002,3,0,,,1,1,0.000,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828611,17,Dylan Bacot,,,Sr,INF,5-11,R/R,15002,52,52,84,2,88,2,0.977,,,,,1,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828612,23,Brock Mercado,,,So,C,5-10,L/R,15002,13,8,58,8,68,2,0.971,1,3,7,1,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828613,47,Cole Bates,,,Jr,P,6-3,R/R,15002,18,3,2,1,3,,1.000,,,2,1,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828614,10,Robbie Burnett,,,So,UT,5-10,R/R,15002,38,38,87,2,90,1,0.989,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828615,27,Cole Schiff,,,So,P,6-4,L/L,15002,17,1,,1,1,,1.000,,,7,,,,2.000
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828616,15,Isaac Williams,,,Fr,P,6-3,L/L,15002,7,2,,4,5,1,0.800,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7828617,16,Spencer Hill,,,Jr,P,6-4,R/R,15002,16,0,,1,3,2,0.333,,,1,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991486,7,Bentley Yeatts,,,Fr,UT,5-11,R/R,15002,14,0,1,,2,1,0.500,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991489,25,Nic Melton,,,Fr,P,5-9,L/L,15002,4,0,,,0,,,,,1,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991495,8,Tony Castonguay,,,Jr,C,5-11,R/R,15002,42,42,207,31,240,2,0.992,,15,42,7,1,,1.000
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991506,13,Sam Gallardo,,,Jr,1B,5-10,R/R,15002,18,5,,,0,,,,,,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991507,19,Brendan Pouliot,,,Fr,UT,6-4,L/R,15002,2,0,,,0,,,,,3,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991508,22,Clay Edmondson,,,So,UT,6-2,R/R,15002,18,13,13,14,29,2,0.931,,,8,3,1,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991511,31,Nick Bruno,,,Fr,P,5-11,R/L,15002,10,0,1,,2,1,0.500,,,1,,,,
2023,2022-23,MBA,456,UNC Asheville,1,I,Big South,7991522,35,Justin Needles,,,So,P,6-3,R/R,15002,18,0,1,3,6,2,0.667,,,6,1,,,0.500
