season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810346,3,Cole Anderson,,,So,C,5-10,R/R,15002,47,45,58,3,64,3,0.953,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810347,34,Ethan Brodsky,,,Jr,P,6-2,R/R,15002,16,13,5,22,29,2,0.931,,,2,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810349,12,Garrison Finck,,,So,P,6-0,R/R,15002,11,9,2,3,5,,1.000,,,9,3,1,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810350,21,Donovan Bailey,,,So,INF,6-2,R/R,15002,12,7,12,1,13,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810351,2,Matt Mandeville,,,So,C,5-8,R/R,15002,16,8,53,6,59,,1.000,,1,6,2,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810352,30,Tristin Tatum,,,Sr,P,6-2,R/R,15002,13,5,,5,5,,1.000,,,9,1,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810353,16,Connor McWard,,,Sr,1B,6-0,L/R,15002,13,2,4,,4,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810354,10,Jacob Klinovsky,,,So,OF,6-2,L/R,15002,30,13,11,1,12,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810355,7,Essex Brown Jr.,,,Sr,UT,5-9,R/R,15002,49,49,121,1,125,3,0.976,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810356,27,Derek Flowers,,,Sr,P,5-10,L/R,15002,10,1,,3,3,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810358,32,Anthony Perez,,,Jr,P,6-0,R/R,15002,12,5,1,4,7,2,0.714,,,5,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810362,9,Manny Garcia,,,Jr,INF,5-5,B/R,15002,50,50,27,48,80,5,0.938,,,,,12,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810363,22,Ryan Maciel,,,Sr,OF,6-1,R/R,15002,15,6,51,1,52,,1.000,,,,,4,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810364,1,Niko Mollat,,,Fr,INF,5-6,R/R,15002,32,27,64,73,147,10,0.932,,,,,19,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810365,19,Matthew O'Mahony,,,Jr,INF,6-0,R/R,15002,43,43,340,27,370,3,0.992,,,,,29,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810366,41,Austin Alvarez,,,So,INF,6-2,L/R,15002,12,2,2,5,7,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810367,15,Jacob Froess,,,So,C,5-11,R/R,15002,36,28,224,22,250,4,0.984,,2,32,5,1,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810368,5,Luke Novitske,,,So,INF,5-11,R/R,15002,51,50,22,74,104,8,0.923,,,,,2,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810372,33,Cole Coffey,,,Sr,INF,6-1,R/R,15002,8,7,15,2,17,,1.000,,,,,1,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810373,35,Jackson Ellis,,,So,P,6-0,L/L,15002,17,0,,3,4,1,0.750,,,4,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810374,20,Trevor Munson,,,So,OF,5-10,R/R,15002,6,0,,,0,,,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7810375,28,Matthew Wayne,,,So,P,6-2,R/R,15002,6,0,,,0,,,,,,1,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995320,13,RJ Aranda,,,Jr,P,5-10,L/L,15002,2,2,1,1,2,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995321,14,Samuel Esparza,,,Sr,INF,6-0,R/R,15002,50,50,75,159,255,21,0.918,,,,,31,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995330,24,Quinn Ayres,,,So,C,5-11,R/R,15002,19,15,92,8,100,,1.000,,7,18,1,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995332,25,Gabe Tanner,,,So,P,6-4,R/R,15002,13,12,2,6,10,2,0.800,,,12,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995333,26,James Colyer,,,Sr,P,6-3,R/R,15002,18,0,2,3,5,,1.000,,,6,1,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995316,8,Luke Brown,,,So,OF,6-2,L/R,15002,51,51,104,,104,,1.000,,,,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995314,4,Robert Ellwanger,,,So,INF,5-10,R/R,15002,17,5,10,9,19,,1.000,,,,,2,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995337,31,Drake Richardson,,,So,INF,6-2,L/R,15002,21,1,4,1,7,2,0.714,,,1,,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995341,37,Max Gonzales,,,Jr,P,6-0,L/R,15002,16,3,3,3,7,1,0.857,,,2,1,,,
2023,2022-23,MBA,98,Cal St. East Bay,2,II,CCAA,7995343,40,Derek Murphy,,,Fr,P,6-8,R/R,15002,8,1,1,,1,,1.000,,,6,1,,,
