season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833761,15,Drew Klaserner,,,Jr,INF,5-9,R/R,15002,55,55,69,87,162,6,0.963,,,,,13,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833762,23,Drew Beckner,,,So,UT,6-0,L/L,15002,43,31,55,3,61,3,0.951,,,3,1,3,,1.000
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833763,5,Andre Martinez,,,Sr,INF,5-10,R/R,15002,55,55,45,81,139,13,0.906,,,,,7,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833764,7,Kyle West,,,So,INF,6-4,L/R,15002,55,55,272,14,296,10,0.966,,,,,14,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833765,54,Clay Hale,,,Sr,UT,6-0,L/L,15002,43,37,11,,11,,1.000,,,,,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833766,38,Cody Li,,,Jr,OF,5-10,R/R,15002,7,0,2,,2,,1.000,,,,,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833767,47,Austin Dzierwa,,,Sr,P,6-0,R/R,15002,10,0,,1,2,1,0.500,,,3,1,,,1.500
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833769,8,Eric Chartier,,,Jr,UT,6-0,R/R,15002,9,0,,,0,,,,,,,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833772,16,Will Glazebrook,,,Sr,UT,6-3,R/R,15002,15,6,3,,4,1,0.750,,,,,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833773,39,Owen MacNeil,,,Sr,P,6-4,R/R,15002,11,2,2,3,5,,1.000,,,2,2,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833775,17,Brayden McCallister,,,Jr,INF,6-0,R/R,15002,52,43,74,5,80,1,0.988,,,,,,,
2023,2022-23,MBA,1013,Charleston (WV),2,II,MEC,7833776,25,Evan Ulrich,,,Jr,C,6-0,R/R,15002,28,17,159,13,178,6,0.966,,7,16,4,,,1.000
