season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,8009342,26,Jeremiah Cangelosi,,,So,SS,6-3,R/R,15002,52,52,55,128,194,11,0.943,,,,,25,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809915,9,Jake Depperschmidt,,,Jr,P,6-3,R/R,15002,6,0,,1,1,,1.000,,,,,,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,8009343,27,Drew Becker,,,Fr,P,6-2,R/R,15002,6,0,2,2,5,1,0.800,,,,2,,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809917,6,Justin Dyksma,,,Jr,P,6-0,L/R,15002,4,3,2,3,5,,1.000,,,2,,1,,1.000
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809918,16,Cal Johnston,,,So,P,6-3,R/R,15002,19,6,15,1,18,2,0.889,,,2,,,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809920,1,Devin Hukill,,,Jr,SS,5-11,R/R,15002,37,33,53,80,137,4,0.971,,,,,17,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809921,18,Josh Meyer,,,Sr,P,6-7,R/R,15002,14,11,3,18,22,1,0.955,,,5,2,2,,1.000
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809922,10,Max Caron,,,So,OF,5-11,R/R,15002,18,13,4,,5,1,0.800,,,,,,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809923,19,John Essig,,,Fr,P,6-0,L/L,15002,12,2,,4,4,,1.000,,,2,,,,
2023,2022-23,MBA,35,Ashland,2,II,G-MAC,7809925,5,Brad Wolfe,,,Sr,P,6-1,R/R,15002,9,4,,4,5,1,0.800,,,2,2,,,
