season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817807,4,Sean MacKay,,,Sr,P,6-0,R/R,15002,5,0,,,1,1,0.000,,,4,,,,1.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817808,15,Jamie Burkhart,,,Jr,P,5-9,R/R,15002,16,2,1,3,4,,1.000,,,3,1,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817810,14,Joe DiMaria,,,Sr,INF,6-0,R/R,15002,10,2,,1,2,1,0.500,,,1,2,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817811,7,Justin Pizzo,,,Jr,OF,5-9,L/R,15002,12,2,2,,2,,1.000,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817813,3,Sean Doherty,,,Sr,INF,5-7,R/R,15002,40,40,62,76,143,5,0.965,,,,,13,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817815,10,Justin Fogel,,,Jr,C,6-1,L/R,15002,34,34,179,29,210,2,0.990,,5,35,11,,,3.750
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817816,20,Josh Baar,,,Sr,INF,5-10,R/R,15002,37,37,40,55,114,19,0.833,,,2,,8,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817817,9,Eric Rollins,,,Jr,INF,6-3,R/R,15002,38,36,73,1,76,2,0.974,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817818,21,Joe Christian,,,Jr,INF,5-10,R/R,15002,6,0,2,3,5,,1.000,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817820,18,Steven Corrado,,,So,OF,5-10,R/R,15002,24,20,29,1,30,,1.000,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817821,25,Adam Christopher,,,So,C,5-9,R/R,15002,9,0,14,,14,,1.000,,,6,,,,1.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817823,5,Greg Wiley,,,So,P,5-10,L/L,15002,12,7,,7,7,,1.000,,,7,3,,,0.667
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817824,33,Josh Henderson,,,So,OF,5-11,R/R,15002,20,0,1,2,4,1,0.750,,,14,,1,,2.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817825,8,Eric Stradling,,,So,INF,5-9,R/R,15002,36,35,41,76,125,8,0.936,,,,,12,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817826,2,Montana Milward,,,Sr,C,6-3,R/R,15002,29,29,22,1,23,,1.000,,,4,,,,1.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817827,26,Ryan Lenderman,,,Jr,1B,5-8,R/R,15002,14,5,,,0,,,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817828,19,Owen Lynch,,,So,P,6-0,R/R,15002,19,6,1,5,6,,1.000,,,11,2,1,,1.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817829,1,Eric Bogardus,,,So,INF,5-7,R/R,15002,11,1,3,6,11,2,0.818,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,7817834,23,Tim Petrucelli,,,Jr,OF,6-1,L/R,15002,37,37,114,2,119,3,0.975,,,,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017150,11,Louis Rossner,,,Sr,C,5-6,R/R,15002,40,40,94,31,135,10,0.926,,4,39,2,1,,1.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017161,17,Brandon Hightower,,,Sr,P,5-11,R/R,15002,15,12,3,3,8,2,0.750,,,16,4,,,2.000
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017162,30,Luke Falcon,,,Sr,P,6-1,R/R,15002,9,0,1,1,3,1,0.667,,,2,,,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017163,34,Alex Margot,,,So,P,6-4,L/L,15002,9,8,5,2,7,,1.000,,,10,1,1,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017178,28,Zach Morales,,,Sr,INF,6-1,R/R,15002,40,40,269,7,279,3,0.989,,,,,21,,
2023,2022-23,MBA,30114,Penn St.-Abington,3,III,United East,8017180,44,Ja'nai Vaughan,,,Jr,OF,6-2,B/L,15002,9,4,9,2,11,,1.000,,,,,2,,
