season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813889,42,Ruben Ortiz Montemayor,,,Jr,INF,-,R/R,15002,5,0,,,0,,,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813890,14,Alexis Velez,,,Sr,C,-,R/R,15002,5,1,1,,1,,1.000,,,,,1,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813891,20,Darren Kerdesky,,,Sr,OF,-,L/R,15002,41,41,95,2,100,3,0.970,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813895,22,Sawyer Kemp,,,Sr,P,-,R/R,15002,18,0,2,7,9,,1.000,,,3,1,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813897,3,Loch Williams,,,Jr,INF,-,R/R,15002,9,2,1,7,12,4,0.667,,,,,2,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813898,12,Aiden Murphy,,,So,P,-,L/R,15002,10,10,,11,12,1,0.917,,,2,4,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813899,26,Zach Luksic,,,So,C,-,R/R,15002,31,27,125,21,148,2,0.986,,6,26,7,2,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813900,15,Peyton Schuck,,,Sr,C,-,L/R,15002,15,7,17,,17,,1.000,,1,1,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813901,30,Ryan Sanderson,,,Jr,P,-,R/R,15002,8,1,,5,5,,1.000,,,3,1,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813902,7,Aiden Velez,,,Sr,INF,-,R/R,15002,4,0,,,0,,,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813903,23,Jason Spezzaferra,,,Sr,INF,-,R/R,15002,40,40,81,81,166,4,0.976,,,,,18,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813904,18,Jonathan Martens,,,Sr,P,-,R/R,15002,3,0,,1,1,,1.000,,,1,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813905,8,Max Alessi,,,Sr,C,-,R/R,15002,24,21,154,20,176,2,0.989,,7,22,9,2,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813907,17,Tyler Hoedl,,,So,P,-,L/L,15002,14,0,,4,5,1,0.800,,,7,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813908,9,Connor Morgan,,,So,OF,-,R/R,15002,28,16,30,1,31,,1.000,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813909,45,Adam Grundt,,,So,INF,-,R/R,15002,7,0,5,3,8,,1.000,,,,,1,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813910,24,Tegan Shortlidge,,,So,P,-,R/R,15002,7,7,,8,10,2,0.800,,,4,1,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813911,2,AJ Brosious,,,Sr,INF,-,L/R,15002,31,21,1,,1,,1.000,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813912,10,Mike Show,,,So,OF,-,R/R,15002,39,38,35,3,41,3,0.927,,,2,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813913,1,Justin Stefanowicz,,,Jr,C,-,L/R,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813914,11,Todd Kolbicka,,,So,INF,-,R/R,15002,40,39,17,58,88,13,0.852,,,,,7,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813915,19,Chase Vrabel,,,So,INF,-,L/L,15002,41,41,319,10,331,2,0.994,,,,,22,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,7813916,6,Jimmy Brazofsky,,,So,OF,-,R/R,15002,17,5,12,1,13,,1.000,,,,,,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,8010524,27,Tony Molitoris,,,Sr,P,-,R/R,15002,11,10,4,13,19,2,0.895,,,6,3,1,,
2023,2022-23,MBA,784,Wilkes,3,III,MAC Freedom,8010527,39,Devin Markert,,,Fr,INF,6-1,R/R,15002,21,13,9,24,43,10,0.767,,,,,4,,
