season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812291,15,Ben Atkins,,,Sr,OF,-,R/R,15002,6,1,2,,2,,1.000,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812292,13,Jake Sandridge,,,Sr,P,-,R/R,15002,15,2,1,3,4,,1.000,,,10,1,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812293,37,Ethan Gray,,,Sr,P,-,R/R,15002,3,0,1,,1,,1.000,,,2,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812295,2,Derrick Booker,,,Sr,OF,-,L/L,15002,4,3,7,,7,,1.000,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812297,20,Brian Sanders,,,Jr,INF,-,R/R,15002,15,13,16,18,37,3,0.919,,,,,2,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812299,29,Graham Houck,,,So,P,-,L/L,15002,11,0,,1,1,,1.000,,,2,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812300,14,George Berbakos,,,So,INF,-,R/R,15002,28,28,35,32,69,2,0.971,,,,,8,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812301,11,Ian Walters,,,So,C,-,R/R,15002,22,22,119,12,137,6,0.956,,9,44,4,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812302,10,Ian Adams,,,Sr,OF,-,R/R,15002,12,11,19,,20,1,0.950,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812303,1,Adrian Auber,,,So,OF,-,R/R,15002,25,21,46,1,48,1,0.979,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812304,5,Garrett Pullium,,,Sr,1B,-,L/L,15002,27,26,166,11,181,4,0.978,,,,,13,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812305,4,Cole Tarleton,,,So,OF,-,L/L,15002,28,28,57,3,61,1,0.984,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812306,17,Gavin Wathen,,,So,INF,-,R/R,15002,16,13,2,2,4,,1.000,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812307,3,Tommy Brill,,,So,P,-,R/R,15002,11,8,1,4,6,1,0.833,,,6,2,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812308,21,Myles Pittman,,,So,OF,-,R/R,15002,12,6,12,,16,4,0.750,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812309,9,Dan Weeden,,,Sr,INF,-,R/R,15002,25,25,38,41,86,7,0.919,,,,,12,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812311,23,Jace Jett,,,So,1B,-,R/R,15002,2,0,,,0,,,,,2,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7812313,50,David Baggott,,,So,P,-,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992974,16,Nick Russo,,,Fr,P,-,R/R,15002,12,3,1,5,6,,1.000,,,8,2,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992975,39,Willie Nelson,,,Fr,P,-,R/R,15002,2,0,,,0,,,,,2,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992976,19,Michael Roeder,,,Fr,1B,-,L/L,15002,6,1,4,,4,,1.000,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992989,18,Erik Thomas,,,So,P,-,R/R,15002,8,7,2,5,8,1,0.875,,,12,1,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992992,7,Brendan Cecka,,,Fr,INF,-,B/R,15002,4,0,1,,1,,1.000,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7992998,12,Jack Overton,,,Fr,P,-,R/R,15002,8,1,,,0,,,,,3,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7993001,24,Dominant Turner,,,Fr,OF,-,R/R,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7993002,6,Mitchell Fradkin,,,Fr,C,-,R/R,15002,8,6,41,5,47,1,0.979,,5,14,2,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7993004,27,Kyle Catanzaro,,,Fr,C,-,R/R,15002,4,0,5,,5,,1.000,,,1,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7993006,22,Ryder Chalk,,,So,P,-,R/R,15002,13,2,2,3,5,,1.000,,,8,,,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,7993120,28,Trevor Smith,,,So,P,5-11,R/R,15002,28,25,26,45,78,7,0.910,,,4,,7,,
2023,2022-23,MBA,611,St. Mary's (MD),3,III,United East,8013195,8,Chase O'Dell,,,Jr,INF,6-1,R/R,15002,27,27,40,14,58,4,0.931,,,,,2,,
