season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833059,24,Adam Wildeman,,,Sr,INF,6-3,L/R,15002,6,2,21,1,22,,1.000,,,,,1,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833061,18,Gavin McLarty,,,Jr,INF,6-2,L/R,15002,35,14,19,1,21,1,0.952,,,,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833062,14,Blake Ciuffetelli,,,Jr,P,5-11,R/L,15002,24,7,,8,8,,1.000,,,6,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833064,31,Tyler Kapust,,,Jr,C,5-10,R/R,15002,18,10,78,5,83,,1.000,,5,11,2,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833066,2,Drew Taylor,,,Jr,OF,6-0,R/R,15002,33,26,35,1,38,2,0.947,,,,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833068,11,Alex Archuleta,,,Jr,INF,5-10,R/R,15002,24,12,32,20,54,2,0.963,,,,,4,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833070,7,Trent Robinson,,,Jr,UT,5-11,R/R,15002,22,8,4,3,7,,1.000,,,3,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833071,17,Daniel Lopez,,,Sr,INF,6-2,R/R,15002,18,10,12,,12,,1.000,,,,,3,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833072,41,Nolan Cook,,,Jr,INF,6-0,R/R,15002,42,27,44,56,108,8,0.926,,,,,13,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833074,5,Carter Stamm,,,Jr,P,6-0,R/R,15002,29,0,2,2,6,2,0.667,,,5,2,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833075,15,Cory Anderson,,,Jr,P,5-10,R/R,15002,18,0,,4,5,1,0.800,,,1,2,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833076,1,Steven Molinet,,,Jr,OF,5-9,R/R,15002,32,24,50,5,56,1,0.982,,,,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833077,25,Isaac Housman,,,Jr,P,6-4,R/R,15002,1,0,,,0,,,,,,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833078,8,Ren Tachioka,,,Sr,OF,5-8,L/L,15002,55,55,137,4,145,4,0.972,,,,,3,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833079,32,Matthew Moore,,,Sr,P,6-5,R/R,15002,18,0,2,3,6,1,0.833,,,1,3,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833082,13,Tyler Hutson,,,So,P,6-3,L/R,15002,16,10,5,6,14,3,0.786,,,7,1,1,,1.000
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833084,39,Will Kiesel,,,So,P,6-0,L/L,15002,19,5,,2,2,,1.000,,,9,1,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833087,19,Parker Maddox,,,Jr,P,6-0,R/R,15002,4,0,,,0,,,,,1,,,,
2023,2022-23,MBA,661,Southern Ind.,1,I,OVC,7833088,26,Gavin Morris,,,So,P,6-3,R/R,15002,17,8,,4,5,1,0.800,,,9,4,,,1.000
