season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809898,98,Price Siemering,,,Sr,P,-,,15002,2,0,,,0,,,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809899,20,Thomas Cain,,,Sr,OF,-,,15002,63,63,137,3,141,1,0.993,,,,,1,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809900,21,Aaron Munson,,,Jr,P,-,,15002,18,18,8,7,15,,1.000,,,7,6,,,1.000
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809901,32,Tripp Clark,,,Jr,C,-,R/R,15002,64,64,194,17,212,1,0.995,,5,6,4,1,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809902,3,Reese Johnson,,,Sr,INF,-,,15002,38,30,47,58,108,3,0.972,,,,,14,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809904,18,Tayten Tredaway,,,So,INF,-,L/R,15002,34,22,91,6,99,2,0.980,,,,,7,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809905,41,Justin Harris,,,Jr,INF,-,R/R,15002,65,65,65,140,213,8,0.962,,,,,21,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809906,11,Jackson Hardy,,,Sr,OF,-,,15002,29,26,37,1,38,,1.000,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809907,17,Jackson Haga,,,Sr,P,-,,15002,12,1,,,1,1,0.000,,,2,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809908,16,Kamden Kelton,,,Jr,INF,-,R/R,15002,61,57,44,104,154,6,0.961,,,,,10,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7809912,4,Austin Beck,,,So,INF,-,R/R,15002,65,64,101,93,200,6,0.970,,,,,18,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997102,6,Rance Rosas,,,Sr,OF,-,R/R,15002,20,4,13,,13,,1.000,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997103,10,David Dressendorfer,,,So,P,-,L/L,15002,3,0,,,0,,,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997104,12,Conagher Sands,,,Jr,INF,-,R/R,15002,5,0,1,,1,,1.000,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997105,14,Kannon Brooks,,,So,INF,-,L/L,15002,9,0,10,,10,,1.000,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997106,35,Weston Valasek,,,So,OF,-,R/R,15002,30,27,33,,33,,1.000,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997107,37,Jackson Berry,,,Jr,P,5-9,R/L,15002,11,4,1,7,8,,1.000,,,,3,1,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997122,28,Tyler Boggs,,,Sr,C,-,,15002,51,45,325,40,366,1,0.997,,3,19,15,,,2.000
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997123,2,Jordan Williams,,,Sr,INF,-,,15002,62,60,351,17,368,,1.000,,,,,25,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997124,8,Jacob Guerrero,,,Jr,OF,5-11,R/L,15002,60,57,64,5,70,1,0.986,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997125,9,Jude Cook,,,Fr,P,-,,15002,5,0,,,0,,,,,1,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997126,22,Kade Bragg,,,Jr,P,-,,15002,18,16,2,7,9,,1.000,,,6,3,,,1.000
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997127,23,Luke Spencer,,,Fr,P,-,,15002,4,0,,,0,,,,,,1,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997128,24,Scott Ellis,,,Jr,P,-,R/R,15002,22,1,1,,2,1,0.500,,,2,1,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997129,26,Hunter Mayo,,,Sr,P,6-0,R/R,15002,10,3,,2,3,1,0.667,,,,,,,
2023,2022-23,MBA,25,Angelo St.,2,II,Lone Star,7997130,27,Austin Teel,,,Jr,P,-,L/L,15002,20,0,2,3,5,,1.000,,,1,,1,,
