game_id,away_team_id,away_team_name,home_team_id,home_team_name,batting_team,inning,top_bot,event_text,event_num,game_datetime,stadium_name,attendance,sport_id,season,game_date
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,1,top,J. Lauinger hit by pitch.,1,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,1,top,A. Orr doubled down the lf line3a J. Lauinger advanced to third.,2,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,1,top,B. Nigh grounded out to 3b.,3,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,1,top,B. Clark struck out swinging.,4,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,1,top,J. Lux grounded out to 1b unassisted.,5,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596419,1,bot,E. Bottone flied out to lf.,6,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596419,1,bot,W. Heisler grounded out to 1b unassisted.,7,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596419,1,bot,J. Poist hit by pitch.,8,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596419,1,bot,M. Bowman grounded out to 2b.,9,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,2,top,E. Griffith to p for L. Vandegrif.,10,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
6301399,596638,Oakland Golden Grizzlies,596419,Akron Zips,596638,2,top,C. Hain grounded out to 3b.,11,2025-03-05 00:00:00-05:00,"Skeeles Field (Akron, OH)",105,MBA,2025,2025-03-05
