season,sport_id,game_datetime,game_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,batting_G,batting_GS,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_GP,pitching_GS,pitching_IP,pitching_IP_str,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,pitching_order_appeared,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%,stadium_name,attendance,away_team_id,home_team_id,away_team_name,home_team_name
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,9690301,3.0,Brett Griffiths,SS,1,1,2,4,3,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,0,1,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,9699013,8.0,Max Kalk,C,1,1,2,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,1,0,0,0,1.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,10259968,32.0,Zander Bretza,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,2,1,1,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214097,5.0,Taber Stokes,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,1,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214098,7.0,Charlie Keller,RF,1,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214103,9.0,Ryan Muizelaar,3B,1,1,2,6,3,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,1,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214109,19.0,Jacob Gillis,1B,1,1,3,5,3,1,0,7,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,0,0,2,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214111,25.0,Kendric Sorgius,CF,1,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6501595,614859,11214118,38.0,Kenskey Thomas,DH,1,1,2,5,3,0,0,9,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Shebek Stadium (Muncie, IN)",243,614600,614859,Eastern Mich. Eagles,Ball St. Cardinals
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9677038,17.0,Shane Pellegrino,SS,1,1,0,2,1,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9677267,8.0,Will Taigen,RF,1,1,1,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9677293,7.0,Kevin Stephens,CF,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9679289,9.0,Cooper Greene,1B,1,1,1,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,10,0,0,0,0,0,1,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9679748,2.0,Anthony Equale,3B,1,1,1,5,1,1,0,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9683424,20.0,Miles Birke,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9685867,37.0,Tyler Phillips,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9691081,5.0,Ryan Soong,DH,1,1,1,5,3,1,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9691996,23.0,Isaac Zhang,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,9694775,28.0,Parker Guthrie,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,2,1,1,1,2,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216018,29.0,Chase Brickley,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,5.0,7,3,3,1,6,24,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216020,11.0,Chance Cromer,2B,1,1,3,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0,0,0,0,0,1,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216022,6.0,Drew Dillon,LF/CF,1,1,2,3,2,0,0,2,0,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216023,4.0,Josh Erpenbeck,PH,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216029,24.0,Eli Sitzer,LF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
2026,MBA,2026-03-13T15:00:00-04:00,6504285,615379,11216032,10.0,Jacob Witte,C,1,1,0,5,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,10,0,0,0,5,1,0,0,0.833,"Kelly Field at Irv Utz Stadium (St. Louis, MO)",119,615490,615379,Transylvania Pioneers,WashU Bears
