season,sport_id,game_datetime,game_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,batting_G,batting_GS,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_GP,pitching_GS,pitching_IP,pitching_IP_str,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,pitching_order_appeared,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%,stadium_name,attendance,away_team_id,home_team_id,away_team_name,home_team_name
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214097,5.0,Taber Stokes,2B,1,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214098,7.0,Charlie Keller,RF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214103,9.0,Ryan Muizelaar,3B,1,1,0,4,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214109,19.0,Jacob Gillis,1B,1,1,1,2,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,0,0,0,0,1,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214111,25.0,Kendric Sorgius,RF,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214112,26.0,Jack Bakus,PH,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214118,38.0,Kenskey Thomas,LF,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-02-28T23:35:00-05:00,6521296,614859,11214120,40.0,Tommy Landsnes,DH,1,1,0,4,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Les Murakami Stadium (Honolulu, HI)",4329,614859,614618,Ball St. Cardinals,Hawaii Rainbow Warriors
2026,MBA,2026-03-01T00:00:00-05:00,6499809,614753,9678883,3.0,Terence Grines,RF,1,1,2,5,2,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Skyhawk Baseball Field (Martin, TN)",176,614866,614753,Bradley Braves,UT Martin Skyhawks
2026,MBA,2026-03-01T00:00:00-05:00,6499809,614753,9679432,7.0,Cameron Greene,3B,1,1,2,3,3,2,0,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0.0,"Skyhawk Baseball Field (Martin, TN)",176,614866,614753,Bradley Braves,UT Martin Skyhawks
